frenteBaixoEsquerdo: .word 16, 16
.byte 155,82,255,182,182,183,183,182,182,182,182,182,183,182,182,182,
155,82,255,110,110,110,183,182,182,182,182,182,183,182,182,182,
155,82,255,110,110,110,183,182,182,182,182,182,183,182,182,182,
155,82,255,237,237,237,237,237,237,237,237,237,237,237,237,237,
155,82,255,237,237,237,237,237,237,237,237,237,237,237,237,237,
155,82,255,237,237,237,237,237,237,237,237,237,237,237,237,237,
155,155,82,82,82,82,82,82,82,82,82,82,82,82,82,82,
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,
171,171,171,171,171,171,171,171,171,171,180,180,180,180,171,171,
180,180,171,171,171,180,180,180,180,180,180,180,180,180,180,180,
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,
180,180,180,180,180,180,180,181,181,181,180,180,180,180,181,181,
181,181,180,180,180,181,181,181,181,181,181,181,181,181,181,181,
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,


